icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,epoch_time,date,time
4cabd2,EIN1EA  ,Ireland,1659915689.0,1659915689,-70.9679,41.9803,10058.4,False,227.65,68.25,4.55,,10591.8,2670,False,0,1659915689,2022-08-07,19:41:29
800c71,IGO251  ,India,1659915689.0,1659915689,77.8903,27.9892,6850.38,False,210.66,114.37,7.15,,7193.28,,False,0,1659915689,2022-08-07,19:41:29
8469ec,FDA361  ,Japan,1659915668.0,1659915668,140.7714,40.663,1333.5,False,97.37,24.67,-5.85,,1432.56,,False,0,1659915689,2022-08-07,19:41:29
ab879f,DAL841  ,United States,1659915689.0,1659915689,-86.7597,34.5766,10058.4,False,241.39,115.36,0.0,,10690.86,,False,0,1659915689,2022-08-07,19:41:29
abc455,SWA1365 ,United States,1659915688.0,1659915689,-104.6805,35.0581,11582.4,False,233.41,234.42,0.0,,12321.54,0122,False,0,1659915689,2022-08-07,19:41:29
a9be43,N727HG  ,United States,1659915688.0,1659915689,-118.2664,33.6923,1295.4,False,50.45,281.77,-5.2,,1318.26,5200,False,0,1659915689,2022-08-07,19:41:29
ac9466,N91AV   ,United States,1659915689.0,1659915689,-118.3956,33.9459,457.2,False,14.85,345.96,-0.65,,434.34,,False,0,1659915689,2022-08-07,19:41:29
ad5dcb,SKW4774 ,United States,1659915689.0,1659915689,-104.5593,39.6719,2354.58,False,131.82,267.54,-0.65,,2476.5,,False,0,1659915689,2022-08-07,19:41:29
a0540a,DAL385  ,United States,1659915688.0,1659915689,-96.273,37.2565,10363.2,False,250.81,295.51,0.33,,11041.38,3572,False,0,1659915689,2022-08-07,19:41:29
a6fb32,AAL2917 ,United States,1659915689.0,1659915689,-84.2897,34.9904,10073.64,False,238.85,19.37,0.0,,10706.1,6270,False,0,1659915689,2022-08-07,19:41:29
a422f7,DAL2864 ,United States,1659915688.0,1659915689,-92.1729,32.0717,10370.82,False,235.87,257.15,0.0,,11018.52,3366,False,0,1659915689,2022-08-07,19:41:29
acd120,DAL921  ,United States,1659915689.0,1659915689,-84.7584,33.649,1455.42,False,97.74,90.0,-0.33,,1569.72,6660,False,0,1659915689,2022-08-07,19:41:29
a4bb8a,AAL1753 ,United States,1659915689.0,1659915689,-91.0056,46.0166,10668.0,False,251.05,133.84,0.0,,11285.22,1710,False,0,1659915689,2022-08-07,19:41:29
861c10,ANA502  ,Japan,1659915557.0,1659915557,135.4554,34.7693,53.34,False,71.66,314.71,-4.55,,91.44,,False,0,1659915689,2022-08-07,19:41:29
a58b9f,N4566Q  ,United States,1659915689.0,1659915689,-122.4605,47.7062,434.34,False,64.83,7.29,0.65,,441.96,1200,False,0,1659915689,2022-08-07,19:41:29
abc478,SWA547  ,United States,1659915451.0,1659915452,-86.6569,36.1395,152.4,False,79.71,198.43,-4.23,,190.5,3334,False,0,1659915689,2022-08-07,19:41:29
a06727,N125KA  ,United States,1659915687.0,1659915687,-82.7222,32.9352,7978.14,False,154.5,61.13,-5.2,,8488.68,2642,False,0,1659915689,2022-08-07,19:41:29
4d220b,RYR5124 ,Malta,1659915689.0,1659915689,-3.1576,41.2474,6736.08,False,235.98,12.98,10.08,,7155.18,1454,False,0,1659915689,2022-08-07,19:41:29
a782e4,AAL1778 ,United States,1659915688.0,1659915689,-81.2498,29.5226,10058.4,False,233.53,354.69,0.33,,10645.14,6157,False,0,1659915689,2022-08-07,19:41:29
abb12d,SWA1841 ,United States,1659915688.0,1659915688,-99.6928,42.3874,10668.0,False,262.36,84.94,0.0,,11338.56,,False,0,1659915689,2022-08-07,19:41:29
4d2221,RYR7TV  ,Malta,1659915460.0,1659915463,8.7459,45.5471,579.12,False,87.48,349.15,-4.55,,685.8,5432,False,0,1659915689,2022-08-07,19:41:29
4d2278,CXI3FU  ,Malta,1659915689.0,1659915689,15.8665,46.8536,11582.4,False,229.97,318.54,0.0,,12054.84,2023,False,0,1659915689,2022-08-07,19:41:29
aa66f6,N77CX   ,United States,1659915669.0,1659915671,-75.8682,37.7575,1767.84,False,78.53,201.52,0.33,,1905.0,2245,False,0,1659915689,2022-08-07,19:41:29
ab616f,SCX278  ,United States,1659915689.0,1659915689,-93.1469,44.85,502.92,False,84.7,301.08,-4.23,,510.54,3457,True,0,1659915689,2022-08-07,19:41:29
acd143,ASH5749 ,United States,1659915688.0,1659915689,-96.9342,33.1133,1767.84,False,114.02,349.6,-4.55,,1874.52,2431,False,0,1659915689,2022-08-07,19:41:29
4d226e,RYR9RM  ,Malta,1659915549.0,1659915554,5.262,43.4037,320.04,False,72.04,313.84,-5.2,,403.86,7355,False,0,1659915689,2022-08-07,19:41:29
a1741a,JBU1668 ,United States,1659915689.0,1659915689,-74.6574,39.8421,7010.4,False,218.74,59.94,0.0,,7467.6,7446,False,0,1659915689,2022-08-07,19:41:29
86e79a,ANA204  ,Japan,1659915480.0,1659915480,139.7938,35.5458,,True,5.92,303.75,,,,7667,False,0,1659915689,2022-08-07,19:41:29
4d226a,RYR73YA ,Malta,1659915689.0,1659915689,1.6552,39.4334,10485.12,False,258.53,76.18,5.53,,11064.24,1064,False,0,1659915689,2022-08-07,19:41:29
a5ee51,SWA2983 ,United States,1659915389.0,1659915389,-111.9944,33.4334,,True,1.8,14.06,,,,7752,False,0,1659915689,2022-08-07,19:41:29
4cabfb,KZR7707 ,Ireland,1659915689.0,1659915689,51.7774,44.1705,5143.5,False,193.66,55.17,10.73,,5326.38,,False,0,1659915689,2022-08-07,19:41:29
a2f710,N290SF  ,United States,1659915688.0,1659915688,-72.4702,40.8395,274.32,False,57.51,248.48,0.0,,266.7,,False,0,1659915689,2022-08-07,19:41:29
c008f0,JZA997  ,Canada,1659915688.0,1659915688,-114.2498,39.0922,10972.8,False,235.36,311.81,0.33,,11666.22,,False,0,1659915689,2022-08-07,19:41:29
a84e0c,QXE2069 ,United States,1659915688.0,1659915689,-121.8358,47.9627,2453.64,False,147.36,234.09,-7.48,,2598.42,,False,0,1659915689,2022-08-07,19:41:29
a9007f,N6797L  ,United States,,1659915687,,,,False,101.38,358.55,-0.65,,,,False,0,1659915689,2022-08-07,19:41:29
a0544e,HON12   ,United States,1659915484.0,1659915485,-80.5842,34.2962,9669.78,False,188.03,193.77,6.18,,10256.52,2532,False,0,1659915689,2022-08-07,19:41:29
ab618b,UAL2305 ,United States,1659915631.0,1659915631,-86.6661,36.1693,312.42,False,84.6,194.8,-3.9,,723.9,,False,0,1659915689,2022-08-07,19:41:29
4d2257,RYR3RX  ,Malta,1659915687.0,1659915688,21.4622,39.0918,11582.4,False,225.06,297.8,0.33,,12161.52,5503,False,0,1659915689,2022-08-07,19:41:29
a542d7,SWA1640 ,United States,1659915688.0,1659915689,-83.7907,40.1242,10058.4,False,237.98,96.08,0.0,,10728.96,1130,False,0,1659915689,2022-08-07,19:41:29
abb172,SWA2128 ,United States,1659915689.0,1659915689,-105.6866,32.4209,11277.6,False,234.12,91.13,0.0,,11993.88,,False,0,1659915689,2022-08-07,19:41:29
ad0497,NKS692  ,United States,1659915688.0,1659915689,-121.3288,37.7084,3825.24,False,176.83,251.51,-9.75,,4030.98,1350,False,0,1659915689,2022-08-07,19:41:29
a0541b,AAL826  ,United States,1659915685.0,1659915685,-69.673,18.4357,,True,4.37,219.38,,,,,False,0,1659915689,2022-08-07,19:41:29
aa79f9,XOJ774  ,United States,1659915687.0,1659915687,-89.883,41.708,8923.02,False,218.53,264.73,5.53,,9494.52,,False,0,1659915689,2022-08-07,19:41:29
aa79f6,AAL1292 ,United States,1659915679.0,1659915686,-87.2697,41.9863,2263.14,False,131.19,270.67,-6.83,,2377.44,2672,False,0,1659915689,2022-08-07,19:41:29
4d225a,RYR3RR  ,Malta,1659915689.0,1659915689,7.6405,50.6442,11582.4,False,142.97,280.78,-8.13,,11772.9,5554,False,0,1659915689,2022-08-07,19:41:29
4d225c,RYR2MW  ,Malta,1659915635.0,1659915635,9.984,45.5533,1684.02,False,110.68,14.81,-2.28,,1844.04,6430,False,0,1659915689,2022-08-07,19:41:29
a675ed,N515VR  ,United States,1659915689.0,1659915689,-79.808,27.2514,2689.86,False,145.74,185.47,-1.63,,2857.5,1362,False,0,1659915689,2022-08-07,19:41:29
a675ef,N515VT  ,United States,1659915686.0,1659915686,-73.3434,40.7271,304.8,False,45.4,289.87,-2.6,,320.04,5423,False,0,1659915689,2022-08-07,19:41:29
ad4afe,AAL2213 ,United States,,1659915688,,,,False,130.16,269.32,14.63,,,,False,0,1659915689,2022-08-07,19:41:29
ad049a,AAL1199 ,United States,1659915688.0,1659915688,-73.5995,40.4302,2095.5,False,151.31,30.66,0.33,,2232.66,1114,False,0,1659915689,2022-08-07,19:41:29
71005a,SVA805  ,Saudi Arabia,1659915688.0,1659915688,55.9928,23.0301,11582.4,False,262.93,271.12,0.0,,12329.16,,False,0,1659915689,2022-08-07,19:41:29
85c5dc,ANA420  ,Japan,1659915533.0,1659915533,135.2756,34.247,3314.7,False,171.74,46.21,-2.6,,3596.64,,False,0,1659915689,2022-08-07,19:41:29
a1878a,SKW3403 ,United States,1659915689.0,1659915689,-117.9443,33.3014,3048.0,False,157.19,280.94,-0.33,,3215.64,,False,0,1659915689,2022-08-07,19:41:29
7c5963,RXA6767 ,Australia,1659915689.0,1659915689,148.8975,-35.3901,5486.4,False,141.61,245.76,0.0,,5494.02,,False,0,1659915689,2022-08-07,19:41:29
a04157,,United States,1659915578.0,1659915578,-116.8204,32.87,1592.58,False,71.99,219.49,-3.9,,1638.3,,False,0,1659915689,2022-08-07,19:41:29
a22ac6,RPA5597 ,United States,1659915649.0,1659915649,-72.0528,41.5212,6995.16,False,230.76,63.66,0.0,,7429.5,7025,False,0,1659915689,2022-08-07,19:41:29
a9ab87,FFT2355 ,United States,1659915689.0,1659915689,-82.1181,30.34,10988.04,False,253.94,184.65,0.0,,11635.74,2760,False,0,1659915689,2022-08-07,19:41:29
c0807f,WEN3811 ,Canada,1659915689.0,1659915689,-114.0138,51.1266,,True,6.43,225.0,,,,,False,0,1659915689,2022-08-07,19:41:29
a35de5,JBU8085 ,United States,1659915501.0,1659915501,-78.7908,35.8805,,True,1.8,137.81,,,,4577,False,0,1659915689,2022-08-07,19:41:29
a34aa0,ATN3495 ,United States,1659915683.0,1659915683,-83.7886,39.723,891.54,False,134.15,145.15,-6.18,,967.74,2454,False,0,1659915689,2022-08-07,19:41:29
a10af0,N1664V  ,United States,1659915621.0,1659915653,-100.5013,46.5545,899.16,False,55.73,203.96,0.0,,944.88,1200,False,0,1659915689,2022-08-07,19:41:29
850e9c,JAL291  ,Japan,1659915689.0,1659915689,133.0885,34.3792,10401.3,False,240.49,249.2,-7.8,,11170.92,1765,False,0,1659915689,2022-08-07,19:41:29
c08081,WJA437  ,Canada,1659915687.0,1659915689,-81.771,44.35,8709.66,False,217.14,292.13,2.28,,9113.52,0545,False,0,1659915689,2022-08-07,19:41:29
7c5959,RXA3915 ,Australia,1659915689.0,1659915689,144.8259,-38.0546,3749.04,False,101.72,167.44,4.55,,3779.52,4245,False,0,1659915689,2022-08-07,19:41:29
a9ab64,EPI206  ,United States,1659915672.0,1659915679,-81.2999,29.0812,144.78,False,33.41,170.25,-3.58,,175.26,,False,0,1659915689,2022-08-07,19:41:29
aafda1,UAL680  ,United States,1659915688.0,1659915688,-99.3871,31.6255,10363.2,False,239.12,334.92,-0.33,,11010.9,5431,False,0,1659915689,2022-08-07,19:41:29
ab7402,SCX344  ,United States,1659915680.0,1659915689,-82.3147,32.2083,11277.6,False,232.32,355.17,5.53,,11757.66,3256,False,0,1659915689,2022-08-07,19:41:29
abd710,N862JC  ,United States,1659915688.0,1659915688,-72.2907,42.4101,1341.12,False,46.69,251.37,0.0,,1394.46,5323,False,0,1659915689,2022-08-07,19:41:29
a3ade9,UPS93   ,United States,1659915689.0,1659915689,133.0565,33.8877,8755.38,False,245.18,72.29,-11.38,,9403.08,,False,0,1659915689,2022-08-07,19:41:29
710096,SVA528  ,Saudi Arabia,1659915463.0,1659915463,46.8678,25.05,10660.38,False,240.77,31.28,-0.33,,11391.9,,False,0,1659915689,2022-08-07,19:41:29
a11dde,N171L   ,United States,1659915689.0,1659915689,-117.5501,33.9128,426.72,False,39.04,198.43,1.95,,419.1,,False,0,1659915689,2022-08-07,19:41:29
0d0de1,AMX543  ,Mexico,1659915670.0,1659915688,-99.0149,20.0913,6103.62,False,153.16,144.71,-0.65,,6469.38,,False,0,1659915689,2022-08-07,19:41:29
86d2b7,APJ213  ,Japan,1659915689.0,1659915689,135.2239,34.4144,381.0,False,79.24,234.25,7.8,,396.24,,False,0,1659915689,2022-08-07,19:41:29
86d2aa,ANA561  ,Japan,1659915689.0,1659915689,137.0856,34.7417,10965.18,False,258.37,250.7,0.0,,11772.9,3430,False,0,1659915689,2022-08-07,19:41:29
a35dc7,N316GX  ,United States,1659915689.0,1659915689,-113.5637,44.3604,12192.0,False,231.29,291.26,-0.33,,12862.56,,False,0,1659915689,2022-08-07,19:41:29
aab733,N79RR   ,United States,1659915689.0,1659915689,-149.7082,60.8304,1623.06,False,72.4,224.14,2.6,,1645.92,,False,0,1659915689,2022-08-07,19:41:29
a2f71f,BYA290  ,United States,1659915689.0,1659915689,-94.7307,30.7147,7620.0,False,141.05,25.72,-0.65,,8138.16,,False,0,1659915689,2022-08-07,19:41:29
a1d746,N218AM  ,United States,1659915689.0,1659915689,-90.5363,38.5055,434.34,False,53.84,242.7,3.58,,457.2,,False,0,1659915689,2022-08-07,19:41:29
a05470,RPA4638 ,United States,1659915689.0,1659915689,-86.3737,37.8245,10058.4,False,222.79,88.94,0.33,,10698.48,3605,False,0,1659915689,2022-08-07,19:41:29
a43727,N3707Q  ,United States,1659915688.0,1659915688,-102.5391,43.7903,3139.44,False,84.35,349.1,-0.33,,3299.46,,False,0,1659915689,2022-08-07,19:41:29
a1744b,EJM193  ,United States,1659915689.0,1659915689,-94.8646,40.9054,14317.98,False,242.62,87.08,-0.33,,15072.36,3707,False,0,1659915689,2022-08-07,19:41:29
a3f10a,N353ME  ,United States,1659915688.0,1659915688,-121.8066,38.4439,632.46,False,56.74,85.84,-1.3,,617.22,,False,0,1659915689,2022-08-07,19:41:29
c08095,WJA575  ,Canada,1659915689.0,1659915689,-96.6476,49.7924,3436.62,False,146.02,300.72,-6.83,,3528.06,,False,0,1659915689,2022-08-07,19:41:29
861b69,ANA9894 ,Japan,1659915688.0,1659915689,136.1345,33.6137,10668.0,False,222.77,82.17,0.0,,11437.62,4344,False,0,1659915689,2022-08-07,19:41:29
a2f721,SKW3707 ,United States,1659915674.0,1659915680,-122.3081,47.4127,198.12,False,67.91,0.0,-2.6,,205.74,3317,False,0,1659915689,2022-08-07,19:41:29
a71b8f,N557XX  ,United States,1659915689.0,1659915689,-101.7978,32.6805,2545.08,False,86.43,270.68,-0.33,,2682.24,,False,0,1659915689,2022-08-07,19:41:29
ab741e,UAL2430 ,United States,1659915689.0,1659915689,-73.815,42.9649,1196.34,False,233.12,88.48,-0.33,,1760.22,7243,False,0,1659915689,2022-08-07,19:41:29
ab6101,AAL2553 ,United States,1659915688.0,1659915688,-91.4086,34.7994,8427.72,False,223.08,259.23,5.85,,8930.64,1604,False,0,1659915689,2022-08-07,19:41:29
a83b5a,N62992  ,United States,1659915689.0,1659915689,-76.368,39.0428,2712.72,False,92.07,133.42,0.33,,2910.84,6326,True,0,1659915689,2022-08-07,19:41:29
a912f0,ENY3912 ,United States,1659915685.0,1659915685,-95.6735,32.4027,6096.0,False,221.68,276.66,0.0,,6507.48,,False,0,1659915689,2022-08-07,19:41:29
ab7437,ASA1410 ,United States,1659915689.0,1659915689,-118.8568,34.2459,7505.7,False,214.32,151.47,-12.68,,8008.62,1537,False,0,1659915689,2022-08-07,19:41:29
a34ae0,DAL2632 ,United States,1659915689.0,1659915689,-88.5052,43.2466,8953.5,False,236.77,308.74,8.13,,9525.0,6520,False,0,1659915689,2022-08-07,19:41:29
8695a4,ANA1936 ,Japan,1659915689.0,1659915689,-118.3957,34.0207,1988.82,False,122.49,78.12,-7.15,,2087.88,1117,False,0,1659915689,2022-08-07,19:41:29
861b03,ANA8448 ,Japan,1659915687.0,1659915688,139.9013,34.3593,6766.56,False,208.19,41.09,-10.4,,7254.24,4402,False,0,1659915689,2022-08-07,19:41:29
861b06,JAL541  ,Japan,1659915515.0,1659915515,140.0504,36.5362,8229.6,False,248.1,7.63,0.0,,8702.04,2117,False,0,1659915689,2022-08-07,19:41:29
a34ae6,DAL2250 ,United States,1659915689.0,1659915689,-95.3093,38.8188,11277.6,False,243.44,13.57,0.0,,12016.74,1560,False,0,1659915689,2022-08-07,19:41:29
aaeab1,N802QH  ,United States,1659915687.0,1659915688,-88.7854,40.5186,365.76,False,68.52,12.58,11.7,,381.0,,False,0,1659915689,2022-08-07,19:41:29
7c5984,RXA31   ,Australia,1659915689.0,1659915689,151.0806,-34.2902,4168.14,False,188.41,221.57,15.61,,4213.86,,False,0,1659915689,2022-08-07,19:41:29
aa9b89,SWA2540 ,United States,1659915688.0,1659915688,-120.8434,36.5786,9159.24,False,234.73,136.69,8.78,,9692.64,3354,False,0,1659915689,2022-08-07,19:41:29
0d0da4,VOI547  ,Mexico,1659915395.0,1659915395,-116.9495,32.5383,182.88,False,65.04,278.64,-2.6,,152.4,1044,False,0,1659915689,2022-08-07,19:41:29
a30460,ASA545  ,United States,1659915689.0,1659915689,-97.3872,47.0789,10058.4,False,277.35,91.28,0.33,,10492.74,1573,False,0,1659915689,2022-08-07,19:41:29
aa9b82,,United States,1659915683.0,1659915683,-74.1707,40.6972,,True,2.06,149.06,,,,,False,0,1659915689,2022-08-07,19:41:29
abc40d,SWA2264 ,United States,1659915689.0,1659915689,-74.5922,40.6744,7932.42,False,238.22,231.22,-0.33,,8420.1,7035,False,0,1659915689,2022-08-07,19:41:29
a04183,VTE3804 ,United States,1659915689.0,1659915689,-83.1811,35.0156,9060.18,False,205.09,266.69,7.8,,9646.92,,False,0,1659915689,2022-08-07,19:41:29
7c595e,RXA6362 ,Australia,1659915689.0,1659915689,151.8854,-32.73,5181.6,False,152.24,33.42,0.33,,5181.6,,False,0,1659915689,2022-08-07,19:41:29
ac8111,N9045B  ,United States,1659915688.0,1659915689,-121.8796,37.5683,601.98,False,48.31,187.96,0.33,,617.22,1200,False,0,1659915689,2022-08-07,19:41:29
abc432,SWA2443 ,United States,1659915689.0,1659915689,-71.8956,42.9864,10668.0,False,154.83,66.5,-7.15,,10774.68,5667,False,0,1659915689,2022-08-07,19:41:29
ac2ab3,N883TR  ,United States,1659915689.0,1659915689,-89.188,41.1589,5425.44,False,222.64,86.56,-7.8,,5760.72,,False,0,1659915689,2022-08-07,19:41:29
aaeaba,EJA802  ,United States,1659915686.0,1659915689,-86.3059,42.8579,7010.4,False,244.4,96.53,0.0,,7399.02,5665,False,0,1659915689,2022-08-07,19:41:29
abd760,N862MH  ,United States,1659915688.0,1659915688,-115.1676,36.1417,899.16,False,59.83,207.67,-1.95,,899.16,0114,False,0,1659915689,2022-08-07,19:41:29
abd5e0,SWA953  ,United States,1659915689.0,1659915689,-123.1227,45.187,11277.6,False,225.15,176.86,-0.33,,11849.1,6605,False,0,1659915689,2022-08-07,19:41:29
a90101,N68BK   ,United States,1659915683.0,1659915688,-120.433,35.7446,2590.8,False,71.12,345.76,0.33,,2697.48,,False,0,1659915689,2022-08-07,19:41:29
151ec1,SBI2593 ,Russian Federation,1659915689.0,1659915689,84.0202,54.2483,10668.0,False,244.35,102.9,0.0,,10797.54,,False,0,1659915689,2022-08-07,19:41:29
758087,GAP2034 ,Philippines,1659915689.0,1659915689,121.4066,13.5511,4884.42,False,190.09,330.31,-2.28,,5219.7,,False,0,1659915689,2022-08-07,19:41:29
a5447f,N4389X  ,United States,1659915597.0,1659915597,-117.1375,32.8125,,True,4.37,22.5,,,,,False,0,1659915689,2022-08-07,19:41:29
a209b9,ENY3578 ,United States,1659915689.0,1659915689,-90.464,38.8728,10972.8,False,244.24,229.87,0.33,,11673.84,,False,0,1659915689,2022-08-07,19:41:29
aaeb48,N802WJ  ,United States,1659915689.0,1659915689,-81.4725,29.2338,11269.98,False,216.77,338.86,-1.95,,11955.78,1367,False,0,1659915689,2022-08-07,19:41:29
ab1e90,N8152C  ,United States,1659915689.0,1659915689,-122.0338,47.3741,1249.68,False,90.31,230.78,-1.3,,1295.4,2670,False,0,1659915689,2022-08-07,19:41:29
758081,GAP2993 ,Philippines,1659915686.0,1659915686,121.1207,12.3829,10088.88,False,230.8,172.7,6.18,,10622.28,,False,0,1659915689,2022-08-07,19:41:29
acf5bb,NKS310  ,United States,1659915689.0,1659915689,-112.606,33.02,10668.0,False,235.32,103.91,0.0,,11346.18,2435,False,0,1659915689,2022-08-07,19:41:29
71be26,AAR742  ,Republic of Korea,1659915384.0,1659915425,126.3562,37.533,525.78,False,67.52,144.61,-3.25,,510.54,0727,False,0,1659915689,2022-08-07,19:41:29
151ebe,SBI1159 ,Russian Federation,1659915689.0,1659915689,49.7681,57.8369,11277.6,False,219.58,83.41,0.0,,11650.98,,False,0,1659915689,2022-08-07,19:41:29
acf5be,,United States,,1659915647,,,,False,0.0,132.19,,,,,False,0,1659915689,2022-08-07,19:41:29
aab5ef,N79CS   ,United States,1659915689.0,1659915689,-91.9968,42.6515,6096.0,False,119.79,284.93,0.0,,6461.76,6274,False,0,1659915689,2022-08-07,19:41:29
a066c7,FDX57   ,United States,1659915689.0,1659915689,-80.951,28.8867,10980.42,False,241.43,161.1,0.33,,11582.4,,False,0,1659915689,2022-08-07,19:41:29
a23f0e,KAP511  ,United States,1659915689.0,1659915689,-90.4621,38.7989,647.7,False,76.94,121.88,-3.9,,655.32,,False,0,1659915689,2022-08-07,19:41:29
7c7a4a,VOZ827  ,Australia,1659915689.0,1659915689,147.9802,-35.6476,10668.0,False,269.53,56.52,0.0,,10706.1,4370,False,0,1659915689,2022-08-07,19:41:29
4cac54,RYR27   ,Ireland,1659915688.0,1659915689,-5.9787,53.4038,937.26,False,99.85,285.54,-5.53,,1127.76,3604,False,0,1659915689,2022-08-07,19:41:29
4cac56,RYR38DD ,Ireland,1659915689.0,1659915689,-3.0783,53.5327,11582.4,False,229.71,9.02,0.0,,12070.08,5335,False,0,1659915689,2022-08-07,19:41:29
7c7a4d,VOZ1723 ,Australia,1659915519.0,1659915521,116.0216,-29.7113,11285.22,False,216.58,0.14,-0.65,,11483.34,3643,False,0,1659915689,2022-08-07,19:41:29
4cac51,MAA6411 ,Ireland,1659915687.0,1659915687,-60.5167,-12.6122,11887.2,False,265.8,137.51,0.0,,12603.48,,False,0,1659915689,2022-08-07,19:41:29
4cac53,RYR8NF  ,Ireland,1659915572.0,1659915573,0.22,51.8752,30.48,False,77.9,42.86,-3.25,,190.5,3560,False,0,1659915689,2022-08-07,19:41:29
ad15cf,AAL639  ,United States,1659915688.0,1659915688,-95.3102,38.9301,10668.0,False,233.45,59.25,0.33,,11376.66,1511,False,0,1659915689,2022-08-07,19:41:29
a2d168,OXF6154 ,United States,1659915688.0,1659915688,-111.7784,33.2113,975.36,False,56.78,17.94,-1.3,,960.12,,False,0,1659915689,2022-08-07,19:41:29
a5449a,AAL1464 ,United States,1659915684.0,1659915684,-118.3412,33.9416,259.08,False,70.45,263.29,-3.58,,228.6,2633,False,0,1659915689,2022-08-07,19:41:29
a209c0,AAY1909 ,United States,1659915688.0,1659915689,-85.3856,42.1425,9608.82,False,234.95,172.7,2.93,,10256.52,2450,False,0,1659915689,2022-08-07,19:41:29
a84dce,NKS1376 ,United States,1659915688.0,1659915689,-81.4424,28.7583,1775.46,False,239.86,150.3,-0.33,,2392.68,1577,False,0,1659915689,2022-08-07,19:41:29
a1b179,N208TW  ,United States,1659915682.0,1659915684,-149.9484,61.171,30.48,False,1.15,153.43,0.0,,38.1,,False,0,1659915689,2022-08-07,19:41:29
7c44ee,NWG     ,Australia,1659915689.0,1659915689,153.2778,-27.023,708.66,False,87.29,79.82,0.0,,800.1,,False,0,1659915689,2022-08-07,19:41:29
151ee8,SBI2615 ,Russian Federation,1659915689.0,1659915689,81.7456,56.3045,11216.64,False,235.74,91.88,-5.2,,11330.94,,False,0,1659915689,2022-08-07,19:41:29
4cac23,RYR98HJ ,Ireland,1659915689.0,1659915689,-1.4127,52.881,5158.74,False,157.77,318.3,-7.8,,5471.16,5724,False,0,1659915689,2022-08-07,19:41:29
7c7a3d,VOZ477  ,Australia,1659915689.0,1659915689,151.9006,-32.951,9380.22,False,249.96,15.15,6.18,,9448.8,1403,False,0,1659915689,2022-08-07,19:41:29
7c7a58,YGA     ,Australia,1659915689.0,1659915689,115.8862,-32.3144,769.62,False,72.04,101.95,-0.65,,723.9,1200,False,0,1659915689,2022-08-07,19:41:29
a6b480,N531DS  ,United States,1659915683.0,1659915683,-77.5714,37.5127,533.4,False,50.46,163.41,-0.65,,579.12,,False,0,1659915689,2022-08-07,19:41:29
151ede,SBI2571 ,Russian Federation,1659915594.0,1659915604,39.1371,57.869,10058.4,False,246.85,5.02,0.0,,10347.96,,False,0,1659915689,2022-08-07,19:41:29
a71adb,EJA557  ,United States,1659915689.0,1659915689,-87.6374,34.7831,7780.02,False,212.49,256.13,-10.73,,8260.08,,False,0,1659915689,2022-08-07,19:41:29
151ed0,SBI2050 ,Russian Federation,1659915681.0,1659915685,42.9447,53.2586,10980.42,False,221.54,301.03,0.0,,11315.7,1020,False,0,1659915689,2022-08-07,19:41:29
151ed2,SBI5303 ,Russian Federation,1659915452.0,1659915455,86.4445,58.4342,11285.22,False,231.86,35.7,0.0,,11376.66,,False,0,1659915689,2022-08-07,19:41:29
c03cf4,ACA512  ,Canada,1659915687.0,1659915687,-79.6182,43.6648,,True,5.66,315.0,,,,7210,False,0,1659915689,2022-08-07,19:41:29
a41144,DAL2140 ,United States,1659915689.0,1659915689,-81.5197,38.2247,9753.6,False,256.78,209.13,-0.33,,10386.06,2474,False,0,1659915689,2022-08-07,19:41:29
7c7a46,VOZ509  ,Australia,1659915542.0,1659915542,153.0289,-29.8076,9852.66,False,268.53,21.7,-17.23,,10363.2,1514,False,0,1659915689,2022-08-07,19:41:29
a2d147,OXF5940 ,United States,1659915689.0,1659915689,-111.8191,33.0762,1379.22,False,57.87,43.2,-0.65,,1402.08,,False,0,1659915689,2022-08-07,19:41:29
151ecf,SBI1141 ,Russian Federation,1659915688.0,1659915689,51.6257,56.0392,11277.6,False,215.55,90.14,0.0,,11666.22,,False,0,1659915689,2022-08-07,19:41:29
a65170,NKS1702 ,United States,1659915689.0,1659915689,-76.0143,40.5614,3421.38,False,185.69,132.53,-9.43,,3649.98,4133,False,0,1659915689,2022-08-07,19:41:29
7c7a45,VOZ604  ,Australia,1659915689.0,1659915689,153.2348,-27.1989,1143.0,False,95.25,206.29,-3.58,,1249.68,2502,False,0,1659915689,2022-08-07,19:41:29
aa9ab6,SWA2730 ,United States,1659915689.0,1659915689,-78.6417,42.2255,6652.26,False,213.76,172.53,11.38,,7056.12,4156,False,0,1659915689,2022-08-07,19:41:29
a0ec20,FDX3724 ,United States,1659915688.0,1659915689,-111.4799,39.6493,10980.42,False,236.4,252.39,0.0,,11689.08,,False,0,1659915689,2022-08-07,19:41:29
86d2d9,APJ491  ,Japan,1659915661.0,1659915677,139.3112,36.9106,8839.2,False,240.57,41.36,0.0,,9464.04,0463,False,0,1659915689,2022-08-07,19:41:29
abc2e5,RPA4096 ,United States,1659915382.0,1659915382,-84.6464,39.1012,472.44,False,63.28,180.47,-2.93,,533.4,,False,0,1659915689,2022-08-07,19:41:29
